1.103449137930697788e+01,8.000000000000000000e+00,6.645299090334458647e+00,1.606463507210792585e+01,7.863257614532287221e+00,5.499090833947008150e+00,7.848566748139433891e+00,1.600000000000000089e+00,3.487119154832538648e+00,4.176122603564219382e+00,1.040000000000000036e+01,6.144916598294885901e+00,9.730150066288802080e+00,3.124099870362662124e+00,3.600000000000000089e+00,0.000000000000000000e+00
3.236564778047860802e+00,2.993325909419152886e+00,1.278123624693636451e+01,1.849595500541942883e+01,1.170299107066223598e+01,5.200000000000000178e+00,2.482500393378619563e+01,0.000000000000000000e+00,4.098780306383839722e+00,3.124099870362662124e+00,1.464786673888044533e+01,1.512084653714864046e+01,2.018999694310279125e+01,1.600000000000000089e+00,1.299846144741753662e+01,0.000000000000000000e+00
2.632395534489450739e+01,7.641989269817120345e+00,7.711091848759162204e+00,7.472616676907761324e+00,1.444437606821423081e+01,1.295530779256131737e+01,1.520000000000000107e+01,0.000000000000000000e+00,8.098478348584997377e+00,9.666436778875658220e+00,9.641576634555161007e+00,8.438009243891594124e+00,9.329523031752479767e+00,4.882622246293481183e+00,1.448967304669087497e+01,0.000000000000000000e+00
3.200000000000000178e+00,6.053098380168622228e+00,1.333718954652740685e+01,1.549193338482966809e+01,9.199999999999999289e+00,8.009993757800314640e+00,9.372299611087985483e+00,0.000000000000000000e+00,1.197330363767661332e+01,4.079215610874227238e+00,7.756287771866126945e+00,1.024499877989255836e+01,2.249977777668037149e+01,5.986651818838306660e+00,1.772287650361814215e+01,0.000000000000000000e+00
7.684440448074277619e+00,2.064558064090230260e+01,7.166589146867567095e+00,1.012719112093773077e+01,2.366431913239846452e+01,1.332066064427736940e+01,2.225668438918969017e+01,0.000000000000000000e+00,2.466112198380276155e+01,1.148216007552585793e+01,6.582235206409749573e+00,1.949643396880567892e+01,3.666060555964671508e+00,1.099818166789401630e+01,1.237943260260744083e+01,0.000000000000000000e+00
1.173030263889214453e+01,8.197560612767679444e+00,1.362938002992065911e+01,2.285607140345864252e+01,1.611955334368790815e+01,3.420337611260035260e+01,4.667441290806452514e+01,4.454211490264017748e+00,5.243683551426420308e+01,7.434461984568889648e+01,4.311072635159955269e+01,1.205487200523091502e+02,6.840801876425014427e+01,6.050111988891197257e+01,4.091862589716937748e+01,0.000000000000000000e+00
3.041072038052535120e+01,4.666801007180936267e+01,1.824666065339080134e+01,1.472956211161757700e+01,1.914264810736748501e+01,3.319036004625439062e+01,2.939387691339813813e+01,7.599999999999999645e+00,6.899274220207875885e+01,7.336760077684154169e+01,5.845694228714413043e+01,9.459320717551551638e+01,1.061368964180223315e+02,3.450147415328800093e+01,5.304568490933075253e+01,0.000000000000000000e+00
1.171837666071969153e+01,1.349260358724364117e+01,1.798221343439121966e+01,2.190890230020664475e+01,1.914944924142728411e+01,2.590098333075406600e+01,1.161339474486250367e+01,4.664761515876240772e+00,1.914081862146966984e+01,5.119171418855301425e+01,6.542417515958837271e+01,7.585020084844863675e+01,9.447931817334415427e+01,4.453252191166024687e+01,2.389184696842209377e+01,0.000000000000000000e+00
1.417603611733547986e+01,2.660187449339801447e+01,4.164313418800270483e+01,2.171420276138407957e+01,1.891454466805902257e+01,2.090026166104147265e+01,2.009852781455646920e+01,6.881860213634101164e+00,2.285717885041808728e+01,1.439999999999999858e+01,5.922965104151804638e+01,7.751609837841749595e+01,8.396917240310575892e+01,1.655538054530913072e+01,4.531535508246625454e+01,0.000000000000000000e+00
4.543126676640218520e+00,2.427666784306487102e+01,2.155550973649196678e+01,2.330457640142811115e+01,3.949480978559081734e+01,1.969365380014587430e+01,3.327461494893667293e+01,6.000000000000000000e+00,1.913739794224909474e+01,1.886796226411320632e+01,1.295530779256131737e+01,8.238509611877623229e+01,7.023384739790708409e+01,7.756287771866126945e+00,3.774445323487942261e+01,0.000000000000000000e+00
2.145218247201202644e+01,5.052682455884200863e+01,2.238515918108468483e+01,3.986105555551684176e+01,1.852973117721894880e+01,3.700068833819175751e+01,4.778151610455658016e+01,4.732863826479692726e+00,4.724384425840577251e+01,5.219884195614400824e+01,5.359526455585885429e+01,1.286849987615106556e+02,5.075718083434106376e+01,3.018113351603117067e+01,4.036725931989933969e+01,0.000000000000000000e+00
1.134900876728888619e+01,8.958363672429246094e+01,5.859261498900693255e+01,2.559203367260992223e+01,6.513105777967989241e+01,5.673033249505947140e+01,1.864219948296069518e+01,6.311893535223799923e+00,6.036459019988456731e+01,1.623427110168870229e+02,7.683316036224202605e+01,6.550880069692925645e+01,8.452947525863389444e+01,3.578691767339707752e+01,3.211230841223502352e+01,0.000000000000000000e+00
0.000000000000000000e+00,3.867782391112509544e+01,1.800558073209525745e+01,3.483320524298618182e+01,1.367625679782300452e+01,3.498342464653796213e+01,2.023364405050410397e+01,5.986651818838305772e+00,1.710672382427447857e+01,3.524239778395477174e+01,4.588028920462468108e+01,6.996000978237495360e+01,4.940800162929077288e+01,2.221234964074039553e+01,6.260990336999411099e+00,0.000000000000000000e+00
3.322649545167230212e+00,1.394847661933015459e+01,1.949040328757976326e+01,2.750708999512670871e+01,2.892517623649854386e+01,1.734358671094303972e+01,3.375071758496402907e+01,4.543126676640218520e+00,1.891219018252513351e+01,5.676149009506798393e+01,6.783380454509757840e+01,3.562626313550159551e+01,5.231495513952009446e+01,3.547887575727281018e+01,1.216552506059643868e+01,0.000000000000000000e+00
